d_date,IUCR_Code,ID-count,Bin1-sum,Bin2-sum,Bin3-sum,Bin4-sum,Bin5-sum
7/19/2016,9,194,0,0,0,79,115
7/19/2016,10,35,0,0,0,18,17
7/19/2016,11,3,0,0,0,3,0
7/19/2016,13,49,0,0,0,9,40
7/19/2016,14,117,0,0,0,67,50
7/19/2016,15,10,0,0,0,7,3
7/19/2016,16,2,0,0,0,0,2
7/19/2016,17,1,0,0,0,0,1
7/19/2016,18,1,0,0,0,0,1
7/19/2016,19,3,0,0,0,1,2
7/19/2016,20,44,0,0,0,22,22
7/19/2016,21,1,0,0,0,1,0
7/19/2016,22,53,0,0,0,19,34
7/19/2017,2,3,0,0,0,1,2
7/19/2017,3,27,0,0,0,15,12
7/19/2017,4,136,0,0,0,64,72
7/19/2017,6,54,0,0,0,17,37
7/19/2017,8,39,0,0,0,24,15
7/19/2017,9,209,0,0,0,73,136
7/19/2017,10,37,0,0,0,22,15
7/19/2017,11,3,0,0,0,3,0
7/19/2017,13,52,0,0,0,12,40
7/19/2017,14,81,0,0,0,46,35
7/19/2017,15,22,0,0,0,11,11
7/19/2017,17,2,0,0,0,0,2
7/19/2017,19,4,0,0,0,0,4
7/19/2017,20,41,0,0,0,9,32
7/19/2017,21,1,0,0,0,1,0
7/19/2017,22,55,0,0,0,21,34
7/2/2015,1,2,0,0,2,0,0
7/2/2015,2,3,0,0,2,1,0
7/2/2015,3,25,0,0,11,14,0
7/2/2015,4,118,0,0,69,49,0
7/2/2015,6,62,0,0,30,32,0
7/2/2015,7,1,0,0,0,1,0
7/2/2015,8,26,0,0,13,13,0
7/2/2015,9,151,0,0,52,99,0
7/2/2015,10,35,0,0,23,12,0
7/2/2015,13,58,0,0,15,43,0
7/2/2015,14,112,0,0,61,51,0
7/2/2015,15,12,0,0,5,7,0
7/2/2015,16,2,0,0,2,0,0
7/2/2015,17,6,0,0,1,5,0
7/2/2015,18,3,0,0,3,0,0
7/2/2015,19,4,0,0,1,3,0
7/2/2015,20,75,0,0,28,47,0
7/2/2015,21,2,0,0,2,0,0
7/2/2015,22,60,0,0,25,35,0
7/2/2016,1,2,0,0,1,1,0
7/2/2016,2,7,0,0,3,4,0
7/2/2016,3,39,0,0,14,25,0
7/2/2016,4,158,0,0,40,118,0
7/2/2016,6,59,0,0,7,52,0
7/2/2016,8,37,0,0,5,32,0
7/2/2016,9,155,0,0,22,133,0
7/2/2016,10,32,0,0,5,27,0
7/2/2016,11,2,0,0,1,1,0
7/2/2016,13,26,0,0,2,24,0
7/2/2016,14,92,0,0,20,72,0
7/2/2016,15,12,0,0,0,12,0
7/2/2016,17,3,0,0,2,1,0
7/2/2016,18,1,0,0,0,1,0
7/2/2016,19,5,0,0,0,5,0
7/2/2016,20,52,0,0,0,52,0
7/2/2016,21,2,0,0,0,2,0
7/2/2016,22,72,0,0,11,61,0
7/2/2017,1,3,0,0,0,2,1
7/2/2017,2,3,0,0,0,3,0
7/2/2017,3,43,0,0,0,38,5
7/2/2017,4,173,0,0,0,114,59
7/2/2017,6,62,0,0,0,36,26
7/2/2017,8,30,0,0,0,19,11
7/2/2017,9,164,0,0,0,111,53
7/2/2017,10,32,0,0,0,25,7
7/2/2017,11,2,0,0,0,2,0
7/2/2017,13,21,0,0,0,13,8
7/2/2017,14,124,0,0,0,91,33
7/2/2017,15,23,0,0,0,20,3
7/2/2017,17,5,0,0,0,4,1
7/2/2017,18,3,0,0,0,0,3
7/2/2017,19,10,0,0,0,4,6
7/2/2017,20,28,0,0,0,19,9
7/2/2017,21,2,0,0,0,0,2
7/2/2017,22,49,0,0,0,30,19
7/20/2015,1,1,0,0,0,1,0
7/20/2015,2,2,0,0,0,2,0
7/20/2015,3,34,0,0,0,19,15
7/20/2015,4,143,0,0,0,95,48
7/20/2015,6,49,0,0,0,23,26
7/20/2015,8,36,0,0,0,23,13
7/20/2015,9,186,0,0,0,96,90
7/20/2015,10,34,0,0,0,27,7
7/20/2015,11,1,0,0,0,1,0
7/20/2015,13,42,0,0,0,19,23
7/20/2015,14,102,0,0,0,71,31
7/20/2015,15,8,0,0,0,6,2
7/20/2015,17,4,0,0,0,2,2
7/20/2015,18,1,0,0,0,0,1
7/20/2015,19,9,0,0,0,4,5
7/20/2015,20,59,0,0,0,29,30
7/20/2015,22,66,0,0,0,36,30
7/20/2016,1,1,0,0,0,1,0
7/20/2016,2,8,0,0,0,3,5
7/20/2016,3,33,0,0,0,15,18
7/20/2016,4,148,0,0,0,66,82
7/20/2016,6,57,0,0,0,26,31
7/20/2016,8,67,0,0,0,32,35
7/20/2016,9,193,0,0,0,52,141
7/20/2016,10,36,0,0,0,18,18
7/20/2016,11,1,0,0,0,1,0
7/20/2016,13,60,0,0,0,16,44
7/20/2016,14,109,0,0,0,48,61
7/20/2016,15,2,0,0,0,2,0
7/20/2016,16,6,0,0,0,6,0
7/20/2016,17,1,0,0,0,1,0
7/20/2016,19,1,0,0,0,0,1
7/20/2016,20,38,0,0,0,10,28
7/20/2016,22,59,0,0,0,22,37
7/20/2017,1,2,0,0,0,1,1
7/20/2017,2,5,0,0,0,3,2
7/20/2017,3,44,0,0,0,29,15
7/20/2017,4,124,0,0,0,65,59
7/20/2017,6,58,0,0,0,21,37
7/20/2017,7,1,0,0,0,0,1
7/20/2017,8,53,0,0,0,34,19
7/20/2017,9,195,0,0,0,93,102
7/20/2017,10,18,0,0,0,10,8
7/20/2017,11,1,0,0,0,0,1
7/20/2017,13,49,0,0,0,22,27
7/20/2017,14,91,0,0,0,57,34
7/20/2017,15,9,0,0,0,2,7
7/20/2017,16,10,0,0,0,10,0
7/20/2017,17,7,0,0,0,4,3
7/20/2017,19,5,0,0,0,3,2
7/20/2017,20,31,0,0,0,16,15
7/20/2017,22,55,0,0,0,31,24
7/21/2015,1,1,0,0,0,1,0
7/21/2015,2,5,0,0,0,5,0
7/21/2015,3,29,0,0,0,22,7
7/21/2015,4,151,0,0,0,132,19
7/21/2015,6,54,0,0,0,44,10
7/21/2015,7,1,0,0,0,1,0
7/21/2015,8,40,0,0,0,35,5
7/21/2015,9,168,0,0,0,136,32
7/21/2015,10,36,0,0,0,33,3
7/21/2015,11,3,0,0,0,1,2
7/21/2015,13,40,0,0,0,29,11
7/21/2015,14,98,0,0,0,87,11
7/21/2015,15,16,0,0,0,14,2
7/21/2015,16,7,0,0,0,7,0
7/21/2015,17,3,0,0,0,3,0
7/21/2015,18,2,0,0,0,1,1
7/21/2015,19,5,0,0,0,5,0
7/21/2015,20,57,0,0,0,42,15
7/21/2015,22,59,0,0,0,50,9
7/21/2016,1,4,0,0,0,2,2
7/21/2016,2,1,0,0,0,0,1
7/21/2016,3,44,0,0,0,20,24
7/21/2016,4,121,0,0,0,56,65
7/21/2016,6,61,0,0,0,15,46
7/21/2016,8,48,0,0,0,22,26
7/21/2016,9,201,0,0,0,60,141
7/21/2016,10,28,0,0,0,15,13
7/21/2016,11,1,0,0,0,1,0
7/21/2016,13,58,0,0,0,13,45
7/21/2016,14,93,0,0,0,40,53
7/21/2016,15,4,0,0,0,3,1
7/21/2016,16,7,0,0,0,5,2
7/21/2016,17,2,0,0,0,0,2
7/21/2016,18,1,0,0,0,1,0
7/21/2016,19,4,0,0,0,2,2
7/21/2016,20,42,0,0,0,8,34
7/21/2016,22,64,0,0,0,18,46
7/21/2017,1,1,0,0,0,1,0
7/21/2017,2,1,0,0,0,1,0
7/21/2017,3,25,0,0,0,21,4
7/21/2017,4,144,0,0,0,100,44
7/21/2017,6,44,0,0,0,27,17
7/21/2017,8,48,0,0,0,25,23
7/21/2017,9,215,0,0,0,129,86
7/21/2017,10,27,0,0,0,18,9
7/21/2017,11,1,0,0,0,1,0
7/21/2017,13,42,0,0,0,22,20
7/21/2017,14,96,0,0,0,57,39
7/21/2017,15,11,0,0,0,10,1
7/21/2017,17,5,0,0,0,3,2
7/21/2017,19,6,0,0,0,4,2
7/21/2017,20,37,0,0,0,20,17
7/21/2017,21,5,0,0,0,1,4
7/21/2017,22,50,0,0,0,27,23
7/22/2015,2,4,0,0,0,4,0
7/22/2015,3,25,0,0,0,21,4
7/22/2015,4,147,0,0,0,121,26
7/22/2015,6,52,0,0,0,36,16
7/22/2015,8,37,0,0,0,27,10
7/22/2015,9,175,0,0,0,135,40
7/22/2015,10,26,0,0,0,23,3
7/22/2015,11,2,0,0,0,2,0
7/22/2015,13,41,0,0,0,28,13
7/22/2015,14,94,0,0,0,74,20
7/22/2015,15,14,0,0,0,10,4
7/22/2015,16,6,0,0,0,3,3
7/22/2015,17,4,0,0,0,4,0
7/22/2015,18,1,0,0,0,0,1
7/22/2015,19,6,0,0,0,5,1
7/22/2015,20,72,0,0,0,55,17
7/22/2015,21,1,0,0,0,1,0
7/22/2015,22,64,0,0,0,51,13
7/22/2016,1,2,0,0,0,0,2
7/22/2016,2,2,0,0,0,2,0
7/22/2016,3,28,0,0,0,6,22
7/22/2016,4,146,0,0,0,31,115
7/22/2016,6,60,0,0,0,7,53
7/22/2016,8,48,0,0,0,12,36
7/22/2016,9,187,0,0,0,36,151
7/22/2016,10,33,0,0,0,9,24
7/22/2016,11,2,0,0,0,0,2
7/22/2016,13,52,0,0,0,10,42
7/22/2016,14,101,0,0,0,25,76
7/22/2016,15,10,0,0,0,3,7
7/22/2016,16,6,0,0,0,1,5
7/22/2016,17,5,0,0,0,2,3
7/22/2016,18,2,0,0,0,0,2
7/22/2016,19,10,0,0,0,1,9
7/22/2016,20,48,0,0,0,3,45
7/22/2016,21,1,0,0,0,0,1
7/22/2016,22,47,0,0,0,11,36
7/22/2017,1,2,0,0,0,2,0
7/22/2017,2,3,0,0,0,3,0
7/22/2017,3,29,0,0,0,19,10
7/22/2017,4,164,0,0,0,111,53
7/22/2017,6,54,0,0,0,31,23
7/22/2017,7,1,0,0,0,1,0
7/22/2017,8,39,0,0,0,24,15
7/22/2017,9,179,0,0,0,83,96
7/22/2017,10,39,0,0,0,28,11
7/22/2017,11,1,0,0,0,1,0
7/22/2017,13,38,0,0,0,18,20
7/22/2017,14,107,0,0,0,63,44
7/22/2017,15,15,0,0,0,9,6
7/22/2017,16,1,0,0,0,1,0
7/22/2017,17,2,0,0,0,1,1
7/22/2017,18,1,0,0,0,0,1
7/22/2017,19,7,0,0,0,3,4
7/22/2017,20,30,0,0,0,20,10
7/22/2017,22,40,0,0,0,25,15
7/23/2015,1,1,0,0,0,0,1
7/23/2015,2,2,0,0,0,1,1
7/23/2015,3,28,0,0,0,21,7
7/23/2015,4,152,0,0,0,84,68
7/23/2015,6,49,0,0,0,27,22
7/23/2015,7,1,0,0,0,1,0
7/23/2015,8,40,0,0,0,19,21
7/23/2015,9,196,0,0,0,78,118
7/23/2015,10,27,0,0,0,17,10
7/23/2015,12,1,0,0,0,1,0
7/23/2015,13,37,0,0,0,9,28
7/23/2015,14,113,0,0,0,75,38
7/23/2015,15,15,0,0,0,11,4
7/23/2015,16,11,0,0,0,5,6
7/23/2015,17,2,0,0,0,1,1
7/23/2015,19,4,0,0,0,1,3
7/23/2015,20,67,0,0,0,33,34
7/23/2015,21,2,0,0,0,2,0
7/23/2015,22,60,0,0,0,26,34
7/23/2016,1,2,0,0,0,0,2
7/23/2016,2,7,0,0,0,3,4
7/23/2016,3,47,0,0,0,22,25
7/23/2016,4,170,0,0,0,75,95
7/23/2016,6,54,0,0,0,21,33
7/23/2016,8,46,0,0,0,17,29
7/23/2016,9,199,0,0,0,71,128
7/23/2016,10,43,0,0,0,20,23
7/23/2016,11,1,0,0,0,1,0
7/23/2016,13,42,0,0,0,8,34
7/23/2016,14,118,0,0,0,58,60
7/23/2016,15,6,0,0,0,3,3
7/23/2016,16,6,0,0,0,4,2
7/23/2016,17,4,0,0,0,2,2
7/23/2016,19,7,0,0,0,1,6
7/23/2016,20,30,0,0,0,16,14
7/23/2016,22,28,0,0,0,8,20
7/23/2017,1,4,0,0,0,2,2
7/23/2017,2,9,0,0,0,8,1
7/23/2017,3,36,0,0,0,27,9
7/23/2017,4,208,0,0,0,158,50
7/23/2017,6,65,0,0,0,39,26
7/23/2017,8,41,0,0,0,30,11
7/23/2017,9,182,0,0,0,114,68
7/23/2017,10,30,0,0,0,21,9
7/23/2017,11,1,0,0,0,0,1
7/23/2017,13,37,0,0,0,18,19
7/23/2017,14,129,0,0,0,88,41
7/23/2017,15,12,0,0,0,9,3
7/23/2017,16,1,0,0,0,0,1
7/23/2017,17,2,0,0,0,0,2
7/23/2017,18,1,0,0,0,1,0
7/23/2017,19,8,0,0,0,4,4
7/23/2017,20,28,0,0,0,17,11
7/23/2017,22,49,0,0,0,29,20
7/24/2015,1,1,0,0,0,0,1
7/24/2015,2,4,0,0,0,4,0
7/24/2015,3,41,0,0,0,30,11
7/24/2015,4,153,0,0,0,88,65
7/24/2015,6,50,0,0,0,29,21
7/24/2015,8,50,0,0,0,26,24
7/24/2015,9,204,0,0,0,79,125
7/24/2015,10,29,0,0,0,19,10
7/24/2015,13,42,0,0,0,12,30
7/24/2015,14,127,0,0,0,80,47
7/24/2015,15,10,0,0,0,6,4
7/24/2015,16,10,0,0,0,6,4
7/24/2015,17,6,0,0,0,4,2
7/24/2015,19,9,0,0,0,3,6
7/24/2015,20,72,0,0,0,31,41
7/24/2015,22,57,0,0,0,28,29
7/24/2016,1,4,0,0,0,2,2
7/24/2016,2,10,0,0,0,7,3
7/24/2016,3,37,0,0,0,29,8
7/24/2016,4,199,0,0,0,142,57
7/24/2016,6,48,0,0,0,26,22
7/24/2016,8,39,0,0,0,20,19
7/24/2016,9,182,0,0,0,111,71
7/24/2016,10,34,0,0,0,24,10
7/24/2016,13,29,0,0,0,14,15
7/24/2016,14,114,0,0,0,80,34
7/24/2016,15,10,0,0,0,9,1
7/24/2016,16,1,0,0,0,1,0
7/24/2016,17,1,0,0,0,1,0
7/24/2016,19,4,0,0,0,4,0
7/24/2016,20,34,0,0,0,14,20
7/24/2016,22,44,0,0,0,23,21
7/24/2017,1,3,0,0,0,3,0
7/24/2017,2,2,0,0,0,2,0
7/24/2017,3,43,0,0,0,43,0
7/24/2017,4,129,0,0,0,129,0
7/24/2017,6,60,0,0,0,60,0
7/24/2017,7,1,0,0,0,1,0
7/24/2017,8,40,0,0,0,40,0
7/24/2017,9,165,0,0,0,165,0
7/24/2017,10,27,0,0,0,27,0
7/24/2017,11,3,0,0,0,3,0
7/24/2017,13,75,0,0,0,75,0
7/24/2017,14,114,0,0,0,114,0
7/24/2017,15,17,0,0,0,17,0
7/24/2017,16,1,0,0,0,1,0
7/24/2017,17,4,0,0,0,4,0
7/24/2017,19,3,0,0,0,3,0
7/24/2017,20,27,0,0,0,27,0
7/24/2017,22,64,0,0,0,64,0
7/25/2015,1,2,0,0,0,2,0
7/25/2015,2,5,0,0,0,5,0
7/25/2015,3,31,0,0,0,26,5
7/25/2015,4,176,0,0,0,112,64
7/25/2015,6,62,0,0,0,29,33
7/25/2015,7,2,0,0,0,1,1
7/25/2015,8,49,0,0,0,20,29
7/25/2015,9,177,0,0,0,62,115
7/25/2015,10,32,0,0,0,17,15
7/25/2015,13,35,0,0,0,11,24
7/25/2015,14,123,0,0,0,83,40
7/25/2015,15,12,0,0,0,9,3
7/25/2015,17,6,0,0,0,5,1
7/25/2015,18,1,0,0,0,1,0
7/25/2015,19,8,0,0,0,3,5
7/25/2015,20,50,0,0,0,24,26
7/25/2015,21,1,0,0,0,1,0
7/25/2015,22,59,0,0,0,26,33
7/25/2016,1,2,0,0,0,0,2
7/25/2016,2,2,0,0,0,1,1
7/25/2016,3,29,0,0,0,20,9
7/25/2016,4,147,0,0,0,91,56
7/25/2016,6,60,0,0,0,23,37
7/25/2016,7,2,0,0,0,0,2
7/25/2016,8,55,0,0,0,29,26
7/25/2016,9,201,0,0,0,88,113
7/25/2016,10,29,0,0,0,12,17
7/25/2016,11,3,0,0,0,2,1
7/25/2016,13,57,0,0,0,11,46
7/25/2016,14,114,0,0,0,59,55
7/25/2016,15,11,0,0,0,8,3
7/25/2016,17,6,0,0,0,2,4
7/25/2016,18,2,0,0,0,1,1
7/25/2016,19,4,0,0,0,2,2
7/25/2016,20,45,0,0,0,25,20
7/25/2016,21,2,0,0,0,2,0
7/25/2016,22,54,0,0,0,24,30
7/25/2017,1,2,0,0,0,2,0
7/25/2017,2,5,0,0,0,4,1
7/25/2017,3,33,0,0,0,29,4
7/25/2017,4,130,0,0,0,114,16
7/25/2017,6,52,0,0,0,43,9
7/25/2017,7,1,0,0,0,0,1
7/25/2017,8,41,0,0,0,36,5
7/25/2017,9,225,0,0,0,185,40
7/25/2017,10,32,0,0,0,27,5
7/25/2017,13,67,0,0,0,54,13
7/25/2017,14,130,0,0,0,111,19
7/25/2017,15,18,0,0,0,17,1
7/25/2017,17,5,0,0,0,3,2
7/25/2017,19,3,0,0,0,3,0
7/25/2017,20,30,0,0,0,27,3
7/25/2017,21,1,0,0,0,0,1
7/25/2017,22,71,0,0,0,54,17
7/26/2015,1,4,0,0,0,4,0
7/26/2015,2,5,0,0,0,4,1
7/26/2015,3,32,0,0,0,28,4
7/26/2015,4,194,0,0,0,171,23
7/26/2015,6,64,0,0,0,52,12
7/26/2015,8,35,0,0,0,31,4
7/26/2015,9,148,0,0,0,120,28
7/26/2015,10,41,0,0,0,38,3
7/26/2015,11,1,0,0,0,1,0
7/26/2015,13,24,0,0,0,22,2
7/26/2015,14,118,0,0,0,104,14
7/26/2015,15,11,0,0,0,10,1
7/26/2015,17,2,0,0,0,2,0
7/26/2015,18,2,0,0,0,2,0
7/26/2015,19,11,0,0,0,9,2
7/26/2015,20,60,0,0,0,47,13
7/26/2015,22,50,0,0,0,37,13
7/26/2016,1,1,0,0,0,0,1
7/26/2016,2,2,0,0,0,2,0
7/26/2016,3,24,0,0,0,13,11
7/26/2016,4,159,0,0,0,76,83
7/26/2016,6,56,0,0,0,28,28
7/26/2016,7,1,0,0,0,1,0
7/26/2016,8,52,0,0,0,32,20
7/26/2016,9,231,0,0,0,74,157
7/26/2016,10,46,0,0,0,23,23
7/26/2016,11,1,0,0,0,1,0
7/26/2016,13,64,0,0,0,20,44
7/26/2016,14,118,0,0,0,60,58
7/26/2016,15,14,0,0,0,8,6
7/26/2016,17,7,0,0,0,2,5
7/26/2016,18,2,0,0,0,2,0
7/26/2016,19,2,0,0,0,2,0
7/26/2016,20,46,0,0,0,16,30
7/26/2016,21,1,0,0,0,1,0
7/26/2016,22,48,0,0,0,15,33
7/26/2017,1,1,0,0,0,0,1
7/26/2017,3,27,0,0,0,19,8
7/26/2017,4,136,0,0,0,70,66
7/26/2017,6,57,0,0,0,21,36
7/26/2017,7,1,0,0,0,1,0
7/26/2017,8,46,0,0,0,27,19
7/26/2017,9,178,0,0,0,83,95
7/26/2017,10,29,0,0,0,19,10
7/26/2017,13,51,0,0,0,29,22
7/26/2017,14,102,0,0,0,57,45
7/26/2017,15,19,0,0,0,11,8
7/26/2017,16,1,0,0,0,0,1
7/26/2017,17,5,0,0,0,4,1
7/26/2017,18,3,0,0,0,1,2
7/26/2017,19,2,0,0,0,0,2
7/26/2017,20,32,0,0,0,17,15
7/26/2017,22,60,0,0,0,33,27
7/27/2015,2,3,0,0,0,3,0
7/27/2015,3,30,0,0,0,14,16
7/27/2015,4,162,0,0,0,81,81
7/27/2015,6,53,0,0,0,19,34
7/27/2015,7,1,0,0,0,1,0
7/27/2015,8,42,0,0,0,21,21
7/27/2015,9,212,0,0,0,89,123
7/27/2015,10,23,0,0,0,14,9
7/27/2015,11,3,0,0,0,1,2
7/27/2015,13,54,0,0,0,11,43
7/27/2015,14,121,0,0,0,72,49
7/27/2015,15,15,0,0,0,7,8
7/27/2015,16,1,0,0,0,1,0
7/27/2015,17,4,0,0,0,2,2
7/27/2015,18,1,0,0,0,0,1
7/27/2015,19,4,0,0,0,3,1
7/27/2015,20,52,0,0,0,24,28
7/27/2015,21,1,0,0,0,1,0
7/27/2015,22,52,0,0,0,17,35
7/27/2016,1,2,0,0,0,1,1
7/27/2016,2,7,0,0,0,6,1
7/27/2016,3,38,0,0,0,20,18
7/27/2016,4,145,0,0,0,73,72
7/27/2016,6,47,0,0,0,18,29
7/27/2016,8,46,0,0,0,12,34
7/27/2016,9,200,0,0,0,64,136
7/27/2016,10,36,0,0,0,14,22
7/27/2016,11,3,0,0,0,3,0
7/27/2016,13,46,0,0,0,8,38
7/27/2016,14,107,0,0,0,54,53
7/27/2016,15,12,0,0,0,8,4
7/27/2016,17,5,0,0,0,2,3
7/27/2016,19,7,0,0,0,2,5
7/27/2016,20,40,0,0,0,12,28
7/27/2016,22,54,0,0,0,19,35
7/27/2017,1,4,0,0,0,4,0
7/27/2017,2,4,0,0,0,3,1
7/27/2017,3,43,0,0,0,35,8
7/27/2017,4,140,0,0,0,111,29
7/27/2017,6,64,0,0,0,44,20
7/27/2017,7,1,0,0,0,1,0
7/27/2017,8,40,0,0,0,27,13
7/27/2017,9,218,0,0,0,153,65
7/27/2017,10,26,0,0,0,24,2
7/27/2017,11,1,0,0,0,1,0
7/27/2017,13,45,0,0,0,27,18
7/27/2017,14,95,0,0,0,72,23
7/27/2017,15,12,0,0,0,8,4
7/27/2017,16,3,0,0,0,3,0
7/27/2017,17,3,0,0,0,2,1
7/27/2017,18,1,0,0,0,0,1
7/27/2017,19,3,0,0,0,2,1
7/27/2017,20,31,0,0,0,23,8
7/27/2017,21,1,0,0,0,1,0
7/27/2017,22,55,0,0,0,38,17
7/28/2015,1,1,0,0,0,0,1
7/28/2015,2,3,0,0,0,1,2
7/28/2015,3,32,0,0,0,21,11
7/28/2015,4,145,0,0,0,58,87
7/28/2015,6,58,0,0,0,16,42
7/28/2015,8,41,0,0,0,12,29
7/28/2015,9,172,0,0,0,50,122
7/28/2015,10,30,0,0,0,14,16
7/28/2015,11,4,0,0,0,3,1
7/28/2015,13,45,0,0,0,12,33
7/28/2015,14,103,0,0,0,40,63
7/28/2015,15,13,0,0,0,7,6
7/28/2015,16,4,0,0,0,1,3
7/28/2015,17,5,0,0,0,2,3
7/28/2015,18,2,0,0,0,1,1
7/28/2015,19,4,0,0,0,2,2
7/28/2015,20,53,0,0,0,14,39
7/28/2015,21,1,0,0,0,0,1
7/28/2015,22,49,0,0,0,16,33
7/28/2016,1,4,0,0,0,4,0
7/28/2016,2,6,0,0,0,6,0
7/28/2016,3,38,0,0,0,35,3
7/28/2016,4,133,0,0,0,122,11
7/28/2016,6,54,0,0,0,47,7
7/28/2016,8,42,0,0,0,37,5
7/28/2016,9,169,0,0,0,144,25
7/28/2016,10,41,0,0,0,33,8
7/28/2016,13,61,0,0,0,44,17
7/28/2016,14,107,0,0,0,91,16
7/28/2016,15,7,0,0,0,7,0
7/28/2016,16,2,0,0,0,1,1
7/28/2016,17,7,0,0,0,7,0
7/28/2016,19,4,0,0,0,3,1
7/28/2016,20,50,0,0,0,48,2
7/28/2016,21,2,0,0,0,1,1
7/28/2016,22,47,0,0,0,38,9
7/28/2017,1,5,0,0,0,5,0
7/28/2017,2,7,0,0,0,7,0
7/28/2017,3,30,0,0,0,30,0
7/28/2017,4,141,0,0,0,141,0
7/28/2017,6,53,0,0,0,53,0
7/28/2017,8,44,0,0,0,44,0
7/28/2017,9,245,0,0,0,245,0
7/28/2017,10,39,0,0,0,39,0
7/28/2017,13,64,0,0,0,64,0
7/28/2017,14,111,0,0,0,111,0
7/28/2017,15,16,0,0,0,16,0
7/28/2017,16,1,0,0,0,1,0
7/28/2017,17,1,0,0,0,1,0
7/28/2017,18,2,0,0,0,2,0
7/28/2017,19,6,0,0,0,6,0
7/28/2017,20,29,0,0,0,29,0
7/28/2017,21,1,0,0,0,1,0
7/28/2017,22,55,0,0,0,55,0
7/29/2015,2,2,0,0,0,1,1
7/29/2015,3,38,0,0,0,22,16
7/29/2015,4,145,0,0,0,88,57
7/29/2015,6,55,0,0,0,27,28
7/29/2015,8,37,0,0,0,19,18
7/29/2015,9,157,0,0,0,64,93
7/29/2015,10,31,0,0,0,16,15
7/29/2015,11,1,0,0,0,1,0
7/29/2015,13,47,0,0,0,12,35
7/29/2015,14,107,0,0,0,51,56
7/29/2015,15,11,0,0,0,8,3
7/29/2015,16,3,0,0,0,0,3
7/29/2015,17,3,0,0,0,1,2
7/29/2015,18,1,0,0,0,0,1
7/29/2015,19,7,0,0,0,3,4
7/29/2015,20,63,0,0,0,29,34
7/29/2015,22,54,0,0,0,18,36
7/29/2016,1,5,0,0,0,5,0
7/29/2016,2,5,0,0,0,5,0
7/29/2016,3,40,0,0,0,40,0
7/29/2016,4,137,0,0,0,137,0
7/29/2016,6,44,0,0,0,44,0
7/29/2016,7,1,0,0,0,1,0
7/29/2016,8,48,0,0,0,48,0
7/29/2016,9,211,0,0,0,211,0
7/29/2016,10,33,0,0,0,33,0
7/29/2016,11,1,0,0,0,1,0
7/29/2016,13,53,0,0,0,53,0
7/29/2016,14,104,0,0,0,104,0
7/29/2016,15,8,0,0,0,8,0
7/29/2016,16,3,0,0,0,3,0
7/29/2016,17,5,0,0,0,5,0
7/29/2016,18,2,0,0,0,2,0
7/29/2016,19,4,0,0,0,4,0
7/29/2016,20,36,0,0,0,36,0
7/29/2016,22,61,0,0,0,61,0
7/29/2017,2,9,0,0,0,9,0
7/29/2017,3,27,0,0,0,27,0
7/29/2017,4,194,0,0,0,194,0
7/29/2017,6,52,0,0,0,52,0
7/29/2017,7,1,0,0,0,1,0
7/29/2017,8,31,0,0,0,31,0
7/29/2017,9,169,0,0,0,169,0
7/29/2017,10,34,0,0,0,34,0
7/29/2017,13,41,0,0,0,41,0
7/29/2017,14,118,0,0,0,118,0
7/29/2017,15,22,0,0,0,22,0
7/29/2017,16,1,0,0,0,1,0
7/29/2017,17,2,0,0,0,2,0
7/29/2017,18,1,0,0,0,1,0
7/29/2017,19,8,0,0,0,8,0
7/29/2017,20,29,0,0,0,29,0
7/29/2017,21,2,0,0,0,2,0
7/29/2017,22,55,0,0,0,55,0
7/3/2015,1,3,0,0,2,1,0
7/3/2015,2,4,0,0,3,1,0
7/3/2015,3,38,0,0,10,28,0
7/3/2015,4,149,0,0,28,121,0
7/3/2015,6,49,0,0,6,43,0
7/3/2015,8,36,0,0,5,31,0
7/3/2015,9,179,0,0,19,160,0
7/3/2015,10,26,0,0,7,19,0
7/3/2015,11,1,0,0,0,1,0
7/3/2015,13,45,0,0,10,35,0
7/3/2015,14,97,0,0,22,75,0
7/3/2015,15,7,0,0,1,6,0
7/3/2015,16,2,0,0,1,1,0
7/3/2015,17,4,0,0,0,4,0
7/3/2015,18,3,0,0,0,3,0
7/3/2015,19,6,0,0,0,6,0
7/3/2015,20,66,0,0,2,64,0
7/3/2015,21,1,0,0,0,1,0
7/3/2015,22,52,0,0,10,42,0
7/3/2016,1,1,0,0,0,1,0
7/3/2016,2,4,0,0,1,3,0
7/3/2016,3,30,0,0,11,19,0
7/3/2016,4,181,0,0,49,132,0
7/3/2016,6,51,0,0,9,42,0
7/3/2016,8,32,0,0,4,28,0
7/3/2016,9,167,0,0,23,144,0
7/3/2016,10,28,0,0,5,23,0
7/3/2016,11,3,0,0,2,1,0
7/3/2016,13,29,0,0,3,26,0
7/3/2016,14,126,0,0,16,110,0
7/3/2016,15,12,0,0,3,9,0
7/3/2016,16,1,0,0,0,1,0
7/3/2016,17,3,0,0,0,3,0
7/3/2016,18,4,0,0,0,4,0
7/3/2016,19,2,0,0,0,2,0
7/3/2016,20,53,0,0,1,52,0
7/3/2016,21,1,0,0,0,1,0
7/3/2016,22,52,0,0,5,47,0
7/3/2017,2,6,0,0,0,6,0
7/3/2017,3,34,0,0,0,34,0
7/3/2017,4,148,0,0,0,148,0
7/3/2017,6,63,0,0,0,63,0
7/3/2017,7,1,0,0,0,1,0
